품목일련번호,is_capsule,shape,color,path,white,yellow,green,red_brown,black_blue_purple
201104470,0,원형,"white, white",D:/drug/cropped\201104470_1.jpg,1,0,0,0,0
201102329,0,타원형,"white, white",D:/drug/cropped\201102329_1.jpg,1,0,0,0,0
201103473,0,원형,"white, white",D:/drug/cropped\201103473_1.jpg,1,0,0,0,0
201702778,1,타원형,"red_brown, red_brown",D:/drug/cropped\201702778_1.jpg,0,0,0,1,0
201104314,1,장방형,"yellow, yellow",D:/drug/cropped\201104314_1.jpg,0,1,0,0,0
201104024,0,장방형,"white, white",D:/drug/cropped\201104024_1.jpg,1,0,0,0,0
201102482,1,장방형,"red_brown, red_brown",D:/drug/cropped\201102482_1.jpg,0,0,0,1,0
201102757,0,타원형,"white, white",D:/drug/cropped\201102757_1.jpg,1,0,0,0,0
201103608,0,원형,"white, white",D:/drug/cropped\201103608_1.jpg,1,0,0,0,0
201101845,1,장방형,"white, white",D:/drug/cropped\201101845_1.jpg,1,0,0,0,0
201101849,1,장방형,"white, white",D:/drug/cropped\201101849_1.jpg,1,0,0,0,0
199702830,1,장방형,"yellow, yellow",D:/drug/cropped\199702830_1.jpg,0,1,0,0,0
201103686,1,장방형,"red_brown, red_brown",D:/drug/cropped\201103686_1.jpg,0,0,0,1,0
201102450,0,타원형,"yellow, yellow",D:/drug/cropped\201102450_1.jpg,0,1,0,0,0
201104437,0,장방형,"yellow, yellow",D:/drug/cropped\201104437_1.jpg,0,1,0,0,0
201101829,0,장방형,"yellow, yellow",D:/drug/cropped\201101829_1.jpg,0,1,0,0,0
200400794,0,원형,"green, green",D:/drug/cropped\200400794_1.jpg,0,0,1,0,0
201103467,0,원형,"white, white",D:/drug/cropped\201103467_1.jpg,1,0,0,0,0
201103475,0,원형,"white, white",D:/drug/cropped\201103475_1.jpg,1,0,0,0,0
201103308,0,타원형,"red_brown, red_brown",D:/drug/cropped\201103308_1.jpg,0,0,0,1,0
201104111,1,장방형,"white, white",D:/drug/cropped\201104111_1.jpg,1,0,0,0,0
201104359,0,원형,"white, white",D:/drug/cropped\201104359_1.jpg,1,0,0,0,0
201104646,1,타원형,"green, green",D:/drug/cropped\201104646_1.jpg,0,0,1,0,0
201102619,0,원형,"white, white",D:/drug/cropped\201102619_1.jpg,1,0,0,0,0
200102571,0,원형,"red_brown, red_brown",D:/drug/cropped\200102571_1.jpg,0,0,0,1,0
201104042,0,타원형,"red_brown, red_brown",D:/drug/cropped\201104042_1.jpg,0,0,0,1,0
200403417,0,장방형,"yellow, yellow",D:/drug/cropped\200403417_1.jpg,0,1,0,0,0
201102755,0,원형,"white, white",D:/drug/cropped\201102755_1.jpg,1,0,0,0,0
201102470,1,타원형,"black_blue_purple, black_blue_purple",D:/drug/cropped\201102470_1.jpg,0,0,0,0,1
201103425,0,원형,"white, white",D:/drug/cropped\201103425_1.jpg,1,0,0,0,0
201103511,0,타원형,"white, white",D:/drug/cropped\201103511_1.jpg,1,0,0,0,0
201103909,0,원형,"white, white",D:/drug/cropped\201103909_1.jpg,1,0,0,0,0
201102740,0,타원형,"white, white",D:/drug/cropped\201102740_1.jpg,1,0,0,0,0
201104609,1,장방형,"white, white",D:/drug/cropped\201104609_1.jpg,1,0,0,0,0
201100975,0,원형,"white, white",D:/drug/cropped\201100975_1.jpg,1,0,0,0,0
198802575,0,원형,"white, white",D:/drug/cropped\198802575_1.jpg,1,0,0,0,0
199701185,1,장방형,"red_brown, red_brown",D:/drug/cropped\199701185_1.jpg,0,0,0,1,0
201007779,1,타원형,"green, green",D:/drug/cropped\201007779_1.jpg,0,0,1,0,0
201007780,1,타원형,"yellow, yellow",D:/drug/cropped\201007780_1.jpg,0,1,0,0,0
201007781,1,타원형,"yellow, yellow",D:/drug/cropped\201007781_1.jpg,0,1,0,0,0
201007782,1,타원형,"yellow, yellow",D:/drug/cropped\201007782_1.jpg,0,1,0,0,0
199800519,0,원형,"white, white",D:/drug/cropped\199800519_1.jpg,1,0,0,0,0
201007755,0,타원형,"red_brown, red_brown",D:/drug/cropped\201007755_1.jpg,0,0,0,1,0
201005083,0,타원형,"white, black_blue_purple",D:/drug/cropped\201005083_1.jpg,1,0,0,0,1
201003402,0,원형,"red_brown, red_brown",D:/drug/cropped\201003402_1.jpg,0,0,0,1,0
201005586,1,장방형,"white, white",D:/drug/cropped\201005586_1.jpg,1,0,0,0,0
201003678,1,장방형,"red_brown, red_brown",D:/drug/cropped\201003678_1.jpg,0,0,0,1,0
201005236,0,타원형,"white, white",D:/drug/cropped\201005236_1.jpg,1,0,0,0,0
201005128,0,원형,"white, white",D:/drug/cropped\201005128_1.jpg,1,0,0,0,0
201006515,1,장방형,"red_brown, red_brown",D:/drug/cropped\201006515_1.jpg,0,0,0,1,0
201006495,0,타원형,"white, white",D:/drug/cropped\201006495_1.jpg,1,0,0,0,0
201007783,1,타원형,"yellow, yellow",D:/drug/cropped\201007783_1.jpg,0,1,0,0,0
201100831,0,원형,"white, white",D:/drug/cropped\201100831_1.jpg,1,0,0,0,0
201100273,0,원형,"yellow, yellow",D:/drug/cropped\201100273_1.jpg,0,1,0,0,0
201100381,1,장방형,"yellow, white",D:/drug/cropped\201100381_1.jpg,1,1,0,0,0
201100911,0,원형,"yellow, yellow",D:/drug/cropped\201100911_1.jpg,0,1,0,0,0
201004171,0,타원형,"yellow, yellow",D:/drug/cropped\201004171_1.jpg,0,1,0,0,0
201004255,0,원형,"white, white",D:/drug/cropped\201004255_1.jpg,1,0,0,0,0
200811612,0,장방형,"red_brown, red_brown",D:/drug/cropped\200811612_1.jpg,0,0,0,1,0
201006157,1,장방형,"red_brown, red_brown",D:/drug/cropped\201006157_1.jpg,0,0,0,1,0
200400993,0,원형,"black_blue_purple, black_blue_purple",D:/drug/cropped\200400993_1.jpg,0,0,0,0,1
201100299,0,원형,"white, white",D:/drug/cropped\201100299_1.jpg,1,0,0,0,0
200101738,0,원형,"red_brown, red_brown",D:/drug/cropped\200101738_1.jpg,0,0,0,1,0
201100918,0,원형,"white, white",D:/drug/cropped\201100918_1.jpg,1,0,0,0,0
199701172,0,장방형,"white, white",D:/drug/cropped\199701172_1.jpg,1,0,0,0,0
201005774,0,타원형,"white, red_brown",D:/drug/cropped\201005774_1.jpg,1,0,0,1,0
201005775,0,타원형,"white, red_brown",D:/drug/cropped\201005775_1.jpg,1,0,0,1,0
201004169,0,타원형,"yellow, yellow",D:/drug/cropped\201004169_1.jpg,0,1,0,0,0
200404437,1,장방형,"green, yellow",D:/drug/cropped\200404437_1.jpg,0,1,1,0,0
201006491,0,타원형,"yellow, yellow",D:/drug/cropped\201006491_1.jpg,0,1,0,0,0
201100792,0,원형,"yellow, yellow",D:/drug/cropped\201100792_1.jpg,0,1,0,0,0
201100868,0,타원형,"white, white",D:/drug/cropped\201100868_1.jpg,1,0,0,0,0
201003761,0,원형,"white, white",D:/drug/cropped\201003761_1.jpg,1,0,0,0,0
201003769,0,원형,"white, white",D:/drug/cropped\201003769_1.jpg,1,0,0,0,0
201005549,0,장방형,"black_blue_purple, black_blue_purple",D:/drug/cropped\201005549_1.jpg,0,0,0,0,1
201007277,0,장방형,"white, white",D:/drug/cropped\201007277_1.jpg,1,0,0,0,0
201007281,0,타원형,"white, white",D:/drug/cropped\201007281_1.jpg,1,0,0,0,0
200510973,0,원형,"red_brown, red_brown",D:/drug/cropped\200510973_1.jpg,0,0,0,1,0
201100502,1,장방형,"black_blue_purple, black_blue_purple",D:/drug/cropped\201100502_1.jpg,0,0,0,0,1
201006909,0,원형,"red_brown, red_brown",D:/drug/cropped\201006909_1.jpg,0,0,0,1,0
201100867,0,원형,"white, white",D:/drug/cropped\201100867_1.jpg,1,0,0,0,0
201100869,0,원형,"white, white",D:/drug/cropped\201100869_1.jpg,1,0,0,0,0
201100870,0,원형,"white, white",D:/drug/cropped\201100870_1.jpg,1,0,0,0,0
201100871,0,원형,"yellow, yellow",D:/drug/cropped\201100871_1.jpg,0,1,0,0,0
201007401,0,원형,"white, white",D:/drug/cropped\201007401_1.jpg,1,0,0,0,0
199401408,0,원형,"white, white",D:/drug/cropped\199401408_1.jpg,1,0,0,0,0
201006546,0,장방형,"red_brown, red_brown",D:/drug/cropped\201006546_1.jpg,0,0,0,1,0
201006871,0,타원형,"red_brown, red_brown",D:/drug/cropped\201006871_1.jpg,0,0,0,1,0
201007758,0,타원형,"red_brown, red_brown",D:/drug/cropped\201007758_1.jpg,0,0,0,1,0
201007784,1,타원형,"yellow, yellow",D:/drug/cropped\201007784_1.jpg,0,1,0,0,0
201100467,0,타원형,"red_brown, red_brown",D:/drug/cropped\201100467_1.jpg,0,0,0,1,0
201101034,0,타원형,"green, green",D:/drug/cropped\201101034_1.jpg,0,0,1,0,0
200300144,0,기타,"green, green",D:/drug/cropped\200300144_1.jpg,0,0,1,0,0
200403679,1,장방형,"red_brown, red_brown",D:/drug/cropped\200403679_1.jpg,0,0,0,1,0
199803521,1,장방형,"red_brown, red_brown",D:/drug/cropped\199803521_1.jpg,0,0,0,1,0
201100824,0,타원형,"white, white",D:/drug/cropped\201100824_1.jpg,1,0,0,0,0
201006807,0,타원형,"yellow, yellow",D:/drug/cropped\201006807_1.jpg,0,1,0,0,0
201100872,0,원형,"white, white",D:/drug/cropped\201100872_1.jpg,1,0,0,0,0
200400685,1,장방형,"green, green",D:/drug/cropped\200400685_1.jpg,0,0,1,0,0
201100892,0,원형,"yellow, yellow",D:/drug/cropped\201100892_1.jpg,0,1,0,0,0
201100902,0,원형,"white, white",D:/drug/cropped\201100902_1.jpg,1,0,0,0,0
200201554,0,장방형,"yellow, yellow",D:/drug/cropped\200201554_1.jpg,0,1,0,0,0
200808006,0,장방형,"red_brown, red_brown",D:/drug/cropped\200808006_1.jpg,0,0,0,1,0
201006205,0,장방형,"red_brown, red_brown",D:/drug/cropped\201006205_1.jpg,0,0,0,1,0
201006206,0,타원형,"red_brown, red_brown",D:/drug/cropped\201006206_1.jpg,0,0,0,1,0
201101038,0,타원형,"green, green",D:/drug/cropped\201101038_1.jpg,0,0,1,0,0
201006709,0,장방형,"red_brown, red_brown",D:/drug/cropped\201006709_1.jpg,0,0,0,1,0
201007568,0,각형,"white, white",D:/drug/cropped\201007568_1.jpg,1,0,0,0,0
198900583,0,원형,"white, white",D:/drug/cropped\198900583_1.jpg,1,0,0,0,0
201007524,1,장방형,"red_brown, red_brown",D:/drug/cropped\201007524_1.jpg,0,0,0,1,0
201100829,0,타원형,"white, white",D:/drug/cropped\201100829_1.jpg,1,0,0,0,0
200108671,0,원형,"white, white",D:/drug/cropped\200108671_1.jpg,1,0,0,0,0
201007499,0,원형,"red_brown, red_brown",D:/drug/cropped\201007499_1.jpg,0,0,0,1,0
201100796,0,원형,"white, white",D:/drug/cropped\201100796_1.jpg,1,0,0,0,0
201100800,0,원형,"yellow, yellow",D:/drug/cropped\201100800_1.jpg,0,1,0,0,0
201005550,0,장방형,"black_blue_purple, black_blue_purple",D:/drug/cropped\201005550_1.jpg,0,0,0,0,1
201004700,0,타원형,"white, yellow",D:/drug/cropped\201004700_1.jpg,1,1,0,0,0
200404856,1,장방형,"black_blue_purple, white",D:/drug/cropped\200404856_1.jpg,1,0,0,0,1
201006215,0,각형,"red_brown, red_brown",D:/drug/cropped\201006215_1.jpg,0,0,0,1,0
201003396,1,장방형,"yellow, yellow",D:/drug/cropped\201003396_1.jpg,0,1,0,0,0
201007778,1,타원형,"yellow, yellow",D:/drug/cropped\201007778_1.jpg,0,1,0,0,0
201100822,0,원형,"yellow, yellow",D:/drug/cropped\201100822_1.jpg,0,1,0,0,0
200701086,0,타원형,"white, white",D:/drug/cropped\200701086_1.jpg,1,0,0,0,0
199704778,0,원형,"red_brown, red_brown",D:/drug/cropped\199704778_1.jpg,0,0,0,1,0
201101041,0,타원형,"green, green",D:/drug/cropped\201101041_1.jpg,0,0,1,0,0
201101116,0,원형,"yellow, yellow",D:/drug/cropped\201101116_1.jpg,0,1,0,0,0
201101253,1,장방형,"green, green",D:/drug/cropped\201101253_1.jpg,0,0,1,0,0
201100373,0,원형,"red_brown, red_brown",D:/drug/cropped\201100373_1.jpg,0,0,0,1,0
201100879,0,장방형,"red_brown, red_brown",D:/drug/cropped\201100879_1.jpg,0,0,0,1,0
200500416,1,장방형,"green, yellow",D:/drug/cropped\200500416_1.jpg,0,1,1,0,0
201100828,0,원형,"white, white",D:/drug/cropped\201100828_1.jpg,1,0,0,0,0
201006492,0,타원형,"yellow, yellow",D:/drug/cropped\201006492_1.jpg,0,1,0,0,0
201006968,0,타원형,"yellow, yellow",D:/drug/cropped\201006968_1.jpg,0,1,0,0,0
201006907,0,타원형,"white, white",D:/drug/cropped\201006907_1.jpg,1,0,0,0,0
200001932,1,장방형,"yellow, red_brown",D:/drug/cropped\200001932_1.jpg,0,1,0,1,0
201003768,0,원형,"white, white",D:/drug/cropped\201003768_1.jpg,1,0,0,0,0
200001495,1,장방형,"yellow, yellow",D:/drug/cropped\200001495_1.jpg,0,1,0,0,0
201006442,0,원형,"white, white",D:/drug/cropped\201006442_1.jpg,1,0,0,0,0
201006443,0,원형,"white, white",D:/drug/cropped\201006443_1.jpg,1,0,0,0,0
201100609,0,원형,"yellow, yellow",D:/drug/cropped\201100609_1.jpg,0,1,0,0,0
201100610,0,원형,"yellow, yellow",D:/drug/cropped\201100610_1.jpg,0,1,0,0,0
201006790,1,장방형,"white, white",D:/drug/cropped\201006790_1.jpg,1,0,0,0,0
201007750,0,원형,"red_brown, red_brown",D:/drug/cropped\201007750_1.jpg,0,0,0,1,0
200404421,1,장방형,"black_blue_purple, white",D:/drug/cropped\200404421_1.jpg,1,0,0,0,1
199806929,0,각형,"red_brown, red_brown",D:/drug/cropped\199806929_1.jpg,0,0,0,1,0
201100611,0,원형,"white, white",D:/drug/cropped\201100611_1.jpg,1,0,0,0,0
201006918,0,장방형,"red_brown, red_brown",D:/drug/cropped\201006918_1.jpg,0,0,0,1,0
201007193,1,장방형,"red_brown, red_brown",D:/drug/cropped\201007193_1.jpg,0,0,0,1,0
201006908,0,타원형,"white, white",D:/drug/cropped\201006908_1.jpg,1,0,0,0,0
201100823,0,원형,"white, white",D:/drug/cropped\201100823_1.jpg,1,0,0,0,0
199401928,0,원형,"white, white",D:/drug/cropped\199401928_1.jpg,1,0,0,0,0
201101576,1,장방형,"yellow, yellow",D:/drug/cropped\201101576_1.jpg,0,1,0,0,0
201101585,1,장방형,"red_brown, red_brown",D:/drug/cropped\201101585_1.jpg,0,0,0,1,0
201005081,0,타원형,"white, black_blue_purple",D:/drug/cropped\201005081_1.jpg,1,0,0,0,1
201005082,0,타원형,"white, black_blue_purple",D:/drug/cropped\201005082_1.jpg,1,0,0,0,1
201005134,0,원형,"yellow, yellow",D:/drug/cropped\201005134_1.jpg,0,1,0,0,0
201003803,0,원형,"white, white",D:/drug/cropped\201003803_1.jpg,1,0,0,0,0
201005133,0,원형,"black_blue_purple, black_blue_purple",D:/drug/cropped\201005133_1.jpg,0,0,0,0,1
201007672,0,장방형,"white, white",D:/drug/cropped\201007672_1.jpg,1,0,0,0,0
201100913,0,원형,"white, white",D:/drug/cropped\201100913_1.jpg,1,0,0,0,0
201100945,0,원형,"white, white",D:/drug/cropped\201100945_1.jpg,1,0,0,0,0
201100949,0,원형,"white, white",D:/drug/cropped\201100949_1.jpg,1,0,0,0,0
201100889,0,원형,"yellow, yellow",D:/drug/cropped\201100889_1.jpg,0,1,0,0,0
201100890,0,원형,"yellow, yellow",D:/drug/cropped\201100890_1.jpg,0,1,0,0,0
201100894,0,원형,"yellow, yellow",D:/drug/cropped\201100894_1.jpg,0,1,0,0,0
201800201,0,원형,"white, white",D:/drug/cropped\201800201_1.jpg,1,0,0,0,0
201004729,0,원형,"white, white",D:/drug/cropped\201004729_1.jpg,1,0,0,0,0
201100492,0,원형,"white, white",D:/drug/cropped\201100492_1.jpg,1,0,0,0,0
201100901,0,원형,"white, white",D:/drug/cropped\201100901_1.jpg,1,0,0,0,0
201100978,0,원형,"white, white",D:/drug/cropped\201100978_1.jpg,1,0,0,0,0
201100984,0,원형,"red_brown, red_brown",D:/drug/cropped\201100984_1.jpg,0,0,0,1,0
201006554,1,장방형,"red_brown, red_brown",D:/drug/cropped\201006554_1.jpg,0,0,0,1,0
201100572,1,장방형,"white, white",D:/drug/cropped\201100572_1.jpg,1,0,0,0,0
201100608,0,원형,"white, white",D:/drug/cropped\201100608_1.jpg,1,0,0,0,0
201100613,0,타원형,"white, white",D:/drug/cropped\201100613_1.jpg,1,0,0,0,0
200701087,0,원형,"white, white",D:/drug/cropped\200701087_1.jpg,1,0,0,0,0
200511065,1,장방형,"yellow, yellow",D:/drug/cropped\200511065_1.jpg,0,1,0,0,0
201004222,0,기타,"yellow, yellow",D:/drug/cropped\201004222_1.jpg,0,1,0,0,0
201006866,0,타원형,"red_brown, red_brown",D:/drug/cropped\201006866_1.jpg,0,0,0,1,0
199100801,0,원형,"yellow, yellow",D:/drug/cropped\199100801_1.jpg,0,1,0,0,0
201007708,0,장방형,"yellow, yellow",D:/drug/cropped\201007708_1.jpg,0,1,0,0,0
201100775,0,장방형,"red_brown, red_brown",D:/drug/cropped\201100775_1.jpg,0,0,0,1,0
201006534,0,장방형,"yellow, yellow",D:/drug/cropped\201006534_1.jpg,0,1,0,0,0
201006555,0,장방형,"yellow, yellow",D:/drug/cropped\201006555_1.jpg,0,1,0,0,0
201004230,0,타원형,"white, white",D:/drug/cropped\201004230_1.jpg,1,0,0,0,0
201005702,1,장방형,"red_brown, red_brown",D:/drug/cropped\201005702_1.jpg,0,0,0,1,0
199802684,0,원형,"white, white",D:/drug/cropped\199802684_1.jpg,1,0,0,0,0
201006592,0,장방형,"yellow, yellow",D:/drug/cropped\201006592_1.jpg,0,1,0,0,0
201007523,0,타원형,"red_brown, red_brown",D:/drug/cropped\201007523_1.jpg,0,0,0,1,0
200300592,0,장방형,"red_brown, red_brown",D:/drug/cropped\200300592_1.jpg,0,0,0,1,0
201101004,0,타원형,"red_brown, red_brown",D:/drug/cropped\201101004_1.jpg,0,0,0,1,0
201007518,1,장방형,"black_blue_purple, black_blue_purple",D:/drug/cropped\201007518_1.jpg,0,0,0,0,1
201007275,0,장방형,"white, white",D:/drug/cropped\201007275_1.jpg,1,0,0,0,0
201007692,1,장방형,"red_brown, red_brown",D:/drug/cropped\201007692_1.jpg,0,0,0,1,0
200802224,0,원형,"white, white",D:/drug/cropped\200802224_1.jpg,1,0,0,0,0
200803216,0,원형,"yellow, yellow",D:/drug/cropped\200803216_1.jpg,0,1,0,0,0
201100615,0,원형,"white, white",D:/drug/cropped\201100615_1.jpg,1,0,0,0,0
199101924,1,장방형,"green, green",D:/drug/cropped\199101924_1.jpg,0,0,1,0,0
201100614,0,원형,"yellow, yellow",D:/drug/cropped\201100614_1.jpg,0,1,0,0,0
201100616,0,타원형,"white, white",D:/drug/cropped\201100616_1.jpg,1,0,0,0,0
199302903,1,장방형,"black_blue_purple, white",D:/drug/cropped\199302903_1.jpg,1,0,0,0,1
200701085,0,원형,"white, white",D:/drug/cropped\200701085_1.jpg,1,0,0,0,0
201100215,0,원형,"red_brown, red_brown",D:/drug/cropped\201100215_1.jpg,0,0,0,1,0
201007775,0,원형,"yellow, yellow",D:/drug/cropped\201007775_1.jpg,0,1,0,0,0
199803156,0,원형,"red_brown, red_brown",D:/drug/cropped\199803156_1.jpg,0,0,0,1,0
201003152,0,타원형,"white, white",D:/drug/cropped\201003152_1.jpg,1,0,0,0,0
201003154,0,타원형,"white, white",D:/drug/cropped\201003154_1.jpg,1,0,0,0,0
201005500,0,각형,"yellow, yellow",D:/drug/cropped\201005500_1.jpg,0,1,0,0,0
201110452,0,장방형,"red_brown, red_brown",D:/drug/cropped\201110452_1.jpg,0,0,0,1,0
201109334,1,타원형,"yellow, yellow",D:/drug/cropped\201109334_1.jpg,0,1,0,0,0
201110292,0,장방형,"red_brown, red_brown",D:/drug/cropped\201110292_1.jpg,0,0,0,1,0
201110744,0,타원형,"yellow, yellow",D:/drug/cropped\201110744_1.jpg,0,1,0,0,0
201111088,1,장방형,"black_blue_purple, white",D:/drug/cropped\201111088_1.jpg,1,0,0,0,1
200403077,0,원형,"green, green",D:/drug/cropped\200403077_1.jpg,0,0,1,0,0
201110104,0,타원형,"yellow, yellow",D:/drug/cropped\201110104_1.jpg,0,1,0,0,0
201107630,1,장방형,"yellow, yellow",D:/drug/cropped\201107630_1.jpg,0,1,0,0,0
201110262,0,장방형,"yellow, yellow",D:/drug/cropped\201110262_1.jpg,0,1,0,0,0
201109818,0,타원형,"yellow, yellow",D:/drug/cropped\201109818_1.jpg,0,1,0,0,0
201109024,1,장방형,"white, white",D:/drug/cropped\201109024_1.jpg,1,0,0,0,0
201109335,1,타원형,"green, green",D:/drug/cropped\201109335_1.jpg,0,0,1,0,0
201109285,1,장방형,"red_brown, white",D:/drug/cropped\201109285_1.jpg,1,0,0,1,0
201110057,0,타원형,"black_blue_purple, black_blue_purple",D:/drug/cropped\201110057_1.jpg,0,0,0,0,1
199701674,0,타원형,"white, white",D:/drug/cropped\199701674_1.jpg,1,0,0,0,0
201110136,0,장방형,"red_brown, red_brown",D:/drug/cropped\201110136_1.jpg,0,0,0,1,0
201110095,0,타원형,"white, white",D:/drug/cropped\201110095_1.jpg,1,0,0,0,0
201109291,1,장방형,"red_brown, white",D:/drug/cropped\201109291_1.jpg,1,0,0,1,0
201108893,0,기타,"red_brown, red_brown",D:/drug/cropped\201108893_1.jpg,0,0,0,1,0
201109188,0,기타,"white, white",D:/drug/cropped\201109188_1.jpg,1,0,0,0,0
200003480,0,장방형,"red_brown, red_brown",D:/drug/cropped\200003480_1.jpg,0,0,0,1,0
200302004,0,타원형,"yellow, yellow",D:/drug/cropped\200302004_1.jpg,0,1,0,0,0
201108895,0,원형,"yellow, yellow",D:/drug/cropped\201108895_1.jpg,0,1,0,0,0
201108885,0,타원형,"black_blue_purple, black_blue_purple",D:/drug/cropped\201108885_1.jpg,0,0,0,0,1
201109287,1,장방형,"red_brown, white",D:/drug/cropped\201109287_1.jpg,1,0,0,1,0
201109293,1,장방형,"white, white",D:/drug/cropped\201109293_1.jpg,1,0,0,0,0
201109297,1,장방형,"red_brown, white",D:/drug/cropped\201109297_1.jpg,1,0,0,1,0
201109259,1,장방형,"red_brown, white",D:/drug/cropped\201109259_1.jpg,1,0,0,1,0
201109264,0,장방형,"yellow, yellow",D:/drug/cropped\201109264_1.jpg,0,1,0,0,0
200500146,1,장방형,"red_brown, red_brown",D:/drug/cropped\200500146_1.jpg,0,0,0,1,0
201107720,1,장방형,"black_blue_purple, black_blue_purple",D:/drug/cropped\201107720_1.jpg,0,0,0,0,1
201109275,1,장방형,"white, white",D:/drug/cropped\201109275_1.jpg,1,0,0,0,0
201109276,1,장방형,"white, white",D:/drug/cropped\201109276_1.jpg,1,0,0,0,0
201109279,1,장방형,"white, white",D:/drug/cropped\201109279_1.jpg,1,0,0,0,0
201108892,1,장방형,"red_brown, white",D:/drug/cropped\201108892_1.jpg,1,0,0,1,0
201109298,1,장방형,"white, white",D:/drug/cropped\201109298_1.jpg,1,0,0,0,0
200502557,0,원형,"yellow, yellow",D:/drug/cropped\200502557_1.jpg,0,1,0,0,0
197700348,0,원형,"white, white",D:/drug/cropped\197700348_1.jpg,1,0,0,0,0
199001722,0,원형,"white, white",D:/drug/cropped\199001722_1.jpg,1,0,0,0,0
201109222,1,장방형,"red_brown, white",D:/drug/cropped\201109222_1.jpg,1,0,0,1,0
201109106,1,장방형,"red_brown, red_brown",D:/drug/cropped\201109106_1.jpg,0,0,0,1,0
201110120,1,타원형,"yellow, yellow",D:/drug/cropped\201110120_1.jpg,0,1,0,0,0
201110123,0,장방형,"black_blue_purple, black_blue_purple",D:/drug/cropped\201110123_1.jpg,0,0,0,0,1
201109150,1,장방형,"red_brown, white",D:/drug/cropped\201109150_1.jpg,1,0,0,1,0
201108203,0,타원형,"white, white",D:/drug/cropped\201108203_1.jpg,1,0,0,0,0
201800191,0,타원형,"red_brown, red_brown",D:/drug/cropped\201800191_1.jpg,0,0,0,1,0
201110352,1,장방형,"green, green",D:/drug/cropped\201110352_1.jpg,0,0,1,0,0
201110192,0,장방형,"green, green",D:/drug/cropped\201110192_1.jpg,0,0,1,0,0
201109296,1,장방형,"white, white",D:/drug/cropped\201109296_1.jpg,1,0,0,0,0
201109304,1,장방형,"white, white",D:/drug/cropped\201109304_1.jpg,1,0,0,0,0
201109312,1,장방형,"white, white",D:/drug/cropped\201109312_1.jpg,1,0,0,0,0
201109274,1,장방형,"red_brown, white",D:/drug/cropped\201109274_1.jpg,1,0,0,1,0
201109307,1,장방형,"red_brown, white",D:/drug/cropped\201109307_1.jpg,1,0,0,1,0
201109308,1,장방형,"white, white",D:/drug/cropped\201109308_1.jpg,1,0,0,0,0
201109333,1,타원형,"green, green",D:/drug/cropped\201109333_1.jpg,0,0,1,0,0
200800642,0,기타,"white, white",D:/drug/cropped\200800642_1.jpg,1,0,0,0,0
201109221,1,장방형,"white, white",D:/drug/cropped\201109221_1.jpg,1,0,0,0,0
201109189,0,장방형,"green, green",D:/drug/cropped\201109189_1.jpg,0,0,1,0,0
199806914,0,원형,"white, white",D:/drug/cropped\199806914_1.jpg,1,0,0,0,0
200706771,0,원형,"white, white",D:/drug/cropped\200706771_1.jpg,1,0,0,0,0
200301956,1,장방형,"green, green",D:/drug/cropped\200301956_1.jpg,0,0,1,0,0
200301964,0,장방형,"yellow, yellow",D:/drug/cropped\200301964_1.jpg,0,1,0,0,0
201110424,0,원형,"white, white",D:/drug/cropped\201110424_1.jpg,1,0,0,0,0
201109225,1,장방형,"white, white",D:/drug/cropped\201109225_1.jpg,1,0,0,0,0
201109226,1,장방형,"red_brown, white",D:/drug/cropped\201109226_1.jpg,1,0,0,1,0
201109234,1,장방형,"white, white",D:/drug/cropped\201109234_1.jpg,1,0,0,0,0
201110400,1,타원형,"red_brown, red_brown",D:/drug/cropped\201110400_1.jpg,0,0,0,1,0
200202889,0,장방형,"red_brown, red_brown",D:/drug/cropped\200202889_1.jpg,0,0,0,1,0
201109143,1,장방형,"red_brown, white",D:/drug/cropped\201109143_1.jpg,1,0,0,1,0
201108890,1,장방형,"white, white",D:/drug/cropped\201108890_1.jpg,1,0,0,0,0
201109280,0,타원형,"white, white",D:/drug/cropped\201109280_1.jpg,1,0,0,0,0
201109292,1,장방형,"red_brown, white",D:/drug/cropped\201109292_1.jpg,1,0,0,1,0
201109295,1,장방형,"white, white",D:/drug/cropped\201109295_1.jpg,1,0,0,0,0
201110023,0,원형,"white, white",D:/drug/cropped\201110023_1.jpg,1,0,0,0,0
201110492,0,기타,"white, white",D:/drug/cropped\201110492_1.jpg,1,0,0,0,0
201109435,1,타원형,"red_brown, red_brown",D:/drug/cropped\201109435_1.jpg,0,0,0,1,0
200108676,0,타원형,"white, white",D:/drug/cropped\200108676_1.jpg,1,0,0,0,0
201110056,0,타원형,"red_brown, red_brown",D:/drug/cropped\201110056_1.jpg,0,0,0,1,0
201110058,0,원형,"white, white",D:/drug/cropped\201110058_1.jpg,1,0,0,0,0
201110059,1,장방형,"white, white",D:/drug/cropped\201110059_1.jpg,1,0,0,0,0
201110133,0,장방형,"red_brown, red_brown",D:/drug/cropped\201110133_1.jpg,0,0,0,1,0
201110105,0,원형,"red_brown, red_brown",D:/drug/cropped\201110105_1.jpg,0,0,0,1,0
201110467,1,타원형,"red_brown, red_brown",D:/drug/cropped\201110467_1.jpg,0,0,0,1,0
200308625,1,장방형,"red_brown, red_brown",D:/drug/cropped\200308625_1.jpg,0,0,0,1,0
201109277,1,장방형,"red_brown, white",D:/drug/cropped\201109277_1.jpg,1,0,0,1,0
